Date,PRECP,TMAX,TMIN,DISCH
7/11/2012,14.5,22.5,10,
7/12/2012,4,22,11,
7/13/2012,9.8,22,10.3,
7/14/2012,11,21.4,10,
7/15/2012,35,21.9,6.5,
7/16/2012,9.2,21.5,9.5,
7/17/2012,60.5,22,10,
7/18/2012,40.9,22.5,10.4,
7/19/2012,9,25,6.5,
7/20/2012,2.1,24.5,10.5,
7/21/2012,2.8,23,11,
7/22/2012,1.5,19.5,12,
7/23/2012,2.9,21.5,11.2,
7/24/2012,10.2,22.5,10,
7/25/2012,60,22.6,10.4,
7/26/2012,8.5,22.5,10.4,
7/27/2012,17.5,19.8,9.2,
7/28/2012,1.7,17.5,10,
7/29/2012,7.6,20.8,10.2,
7/30/2012,4.5,20,5.2,
7/31/2012,19.4,21.5,10.6,
8/1/2012,10.2,21.5,10.5,
8/2/2012,4.3,20,11.4,
8/3/2012,24.2,19,8.5,
8/4/2012,1.7,20,12,
8/5/2012,7.2,20,8.5,
8/6/2012,4.4,21.2,7.5,
8/7/2012,20.5,19.5,11,
8/8/2012,0,17.8,9.8,
8/9/2012,6.1,20,10,
8/10/2012,8.8,19.5,11,
8/11/2012,12.2,19.5,10.9,
8/12/2012,9.8,19.2,8,
8/13/2012,15.5,22.3,11,
8/14/2012,1.6,19.6,10.4,
8/15/2012,8,19.5,10,
8/16/2012,26.6,20.4,10.5,
8/17/2012,20.3,19.6,11.5,
8/18/2012,1.3,19.8,10,
8/19/2012,0,20.4,8.2,
8/20/2012,49.8,20.5,10.7,
8/21/2012,7.6,18.2,8.4,
8/22/2012,2.7,18.6,9,
8/23/2012,14.9,20,8.5,
8/24/2012,13.5,21.4,11.8,
8/25/2012,14,20,10,
8/26/2012,16,21,5,
8/27/2012,4.8,20.6,8.4,
8/28/2012,15.5,20.5,10.5,
8/29/2012,1.2,21,9.2,
8/30/2012,0,21.2,9,
8/31/2012,4,20,10.2,
9/1/2012,10.7,23,9.2,
9/2/2012,0,20.8,9,
9/3/2012,3,20,6.6,
9/4/2012,0.7,20,10.6,
9/5/2012,0.3,19,10,
9/6/2012,0,21,8,
9/7/2012,1.3,20.5,9.4,
9/8/2012,0.8,19.8,8.3,
9/9/2012,0,20.8,11,
9/10/2012,0,21,10,
9/11/2012,0,22,11.5,
9/12/2012,0.2,21,11.5,
9/13/2012,3.2,21.5,9.8,
9/14/2012,0,21.3,9.5,
9/15/2012,0,19.5,4,
9/16/2012,0.4,18.5,9.8,
9/17/2012,0.9,21,10.4,
9/18/2012,0.2,20,8.5,
9/19/2012,0,23.5,10,
9/20/2012,0,22.5,10.4,
9/21/2012,0,22.5,6.4,
9/22/2012,1.2,21.5,8.4,
9/23/2012,0.3,20.5,8.4,
9/24/2012,0,24,9.5,
9/25/2012,0,22.6,10.2,
9/26/2012,0,22,10.2,
9/27/2012,0,22.4,7.5,
9/28/2012,0,22,10,
9/29/2012,0,21.7,9.5,
9/30/2012,0,18,9.5,
10/1/2012,0,20,11,
10/2/2012,0,21,9,
10/3/2012,0,23.5,8,
10/4/2012,0,24.2,9.5,
10/5/2012,0,23.5,5.4,
10/6/2012,0,23,7,
10/7/2012,0,22,9.2,
10/8/2012,0,25.7,7.5,
10/9/2012,0,23.4,7,
10/10/2012,0,24.5,9,
10/11/2012,0,23.5,7.8,
10/12/2012,0,23,9,
10/13/2012,0,20.4,8,
10/14/2012,0,27.2,7.2,
10/15/2012,0,27.5,6.6,
10/16/2012,0,22,6.5,
10/17/2012,0,22.5,6.5,
10/18/2012,0,23,9.8,
10/19/2012,0,23.5,5,
10/20/2012,0,23.8,3.5,
10/21/2012,0,23.8,6,
10/22/2012,0,23.5,6.5,
10/23/2012,0,23.8,8.5,
10/24/2012,0,24,9,
10/25/2012,0,23.6,8.5,
10/26/2012,0,23.6,8.4,
10/27/2012,0,23.8,7.4,
10/28/2012,0,23.5,8,
10/29/2012,25,23,10.5,
10/30/2012,0,25,10,
10/31/2012,0,21,9.9,
11/1/2012,1.5,22.5,10.5,
11/2/2012,0,19,8.6,
11/3/2012,10.5,19.8,8.8,
11/4/2012,0,20,8.2,
11/5/2012,11.5,18.8,10.2,
11/6/2012,1.5,21.5,8.5,
11/7/2012,0,18,8,
11/8/2012,0,20,7.8,
11/9/2012,0,21.5,8.5,
11/10/2012,0,22.5,8.4,
11/11/2012,0,23.5,7.2,
11/12/2012,0,23.5,8.2,
11/13/2012,0,23.5,9.4,
11/14/2012,0,24,9.2,
11/15/2012,0,23,8.5,
11/16/2012,0,26.5,10.4,
11/17/2012,0,27,8.4,
11/18/2012,0,26,8.8,
11/19/2012,0,23.5,8,
11/20/2012,0,26.6,9,
11/21/2012,0,23.4,9.5,
11/22/2012,0,24.2,8.2,
11/23/2012,0,24.5,8.2,
11/24/2012,0,24,8.2,
11/25/2012,0,24.5,6.4,
11/26/2012,0,23.8,4.8,
11/27/2012,0,24.5,8.5,
11/28/2012,0,25.6,6.6,
11/29/2012,0,23,5,
11/30/2012,0,23.8,3,
12/1/2012,0,25,6.2,
12/2/2012,0,24.5,6.4,
12/3/2012,0,23.4,8,
12/4/2012,0,23.5,9.8,
12/5/2012,0,22.6,8,
12/6/2012,0,25,10,
12/7/2012,0,23,8.5,
12/8/2012,0,23,7.5,
12/9/2012,0,25.5,7.9,
12/10/2012,0,23.6,6.2,
12/11/2012,0,23,7,
12/12/2012,0,23.5,6.5,
12/13/2012,0,23.6,7.2,
12/14/2012,0,23.4,7,
12/15/2012,0,25.6,8,
12/16/2012,0,24.5,5,
12/17/2012,0,25,3,
12/18/2012,0,24.8,4.2,
12/19/2012,0,24.5,5.4,
12/20/2012,0,24,7.5,
12/21/2012,0,23,8.5,
12/22/2012,25,23,5.4,
12/23/2012,0,23.4,8.2,
12/24/2012,0,23.5,7.6,
12/25/2012,0,23,7.6,
12/26/2012,0,24,6.5,
12/27/2012,0,25,7.4,
12/28/2012,0,24.5,6,
12/29/2012,0,25,6.5,
12/30/2012,0,25.5,5.5,
12/31/2012,0,26.4,5,
1/1/2013,0,24.8,3.6,
1/2/2013,0,23.5,7,
1/3/2013,0,24,8.2,
1/4/2013,0,26.5,6,
1/5/2013,0,24.5,7.2,
1/6/2013,0,25,6,
1/7/2013,0,23.5,5,
1/8/2013,0,25.5,9,
1/9/2013,0,26.5,9.5,
1/10/2013,0,25,6.8,
1/11/2013,0,23.4,9.5,
1/12/2013,0,25.5,9.5,
1/13/2013,21,24,8.5,
1/14/2013,0,24.6,5.5,
1/15/2013,0,24.5,7.8,
1/16/2013,0,26.5,9.2,
1/17/2013,0,26,9,
1/18/2013,0,24.8,9.5,
1/19/2013,0,25,9,
1/20/2013,0,26,9.9,
1/21/2013,0,25.7,7.6,
1/22/2013,0,26.5,9.5,
1/23/2013,0,25,9.2,
1/24/2013,0,25.2,9,
1/25/2013,0,25,7.8,
1/26/2013,0,25.2,9.4,
1/27/2013,0,25,9.5,
1/28/2013,0,25,9,
1/29/2013,0,26,8,
1/30/2013,0,27,7,
1/31/2013,0,27.5,6.2,
2/1/2013,0,27.4,5.6,
2/2/2013,0,25.5,5,
2/3/2013,0,26.4,10,
2/4/2013,0,25.6,9.5,
2/5/2013,0,26,9.8,
2/6/2013,0,27,9.5,
2/7/2013,0,25.4,10.8,
2/8/2013,0,26.2,12,
2/9/2013,0,25.5,10.5,
2/10/2013,0,25.7,9,
2/11/2013,0,26.5,9.6,
2/12/2013,0,26,9.6,
2/13/2013,0,25.5,10,
2/14/2013,0,25,9.5,
2/15/2013,0,25.2,10,
2/16/2013,0,26.5,10,
2/17/2013,0,26.5,7.5,
2/18/2013,0,26.6,9.8,
2/19/2013,0,25.8,10,
2/20/2013,0,26.2,9.7,
2/21/2013,0,26.4,10,
2/22/2013,0,25,10,
2/23/2013,0,25.4,11,
2/24/2013,0,26.6,9.2,
2/25/2013,0,26,8.7,
2/26/2013,0,26.8,8.6,
2/27/2013,0,26.5,9.8,
2/28/2013,0,25.5,12.5,
3/1/2013,0,27,10.5,
3/2/2013,0,26.2,12,
3/3/2013,0,26.5,10.6,
3/4/2013,0,26.5,8.4,
3/5/2013,0,27.2,11,
3/6/2013,0,27,11.5,
3/7/2013,0,26.2,12,
3/8/2013,0,25.6,12.8,
3/9/2013,0,26,14,
3/10/2013,3,24.5,12,
3/11/2013,2.5,24.8,10.5,
3/12/2013,0,23.8,10.2,
3/13/2013,0,24.5,11.5,
3/14/2013,0,24.5,10.6,
3/15/2013,0,23.6,14.2,
3/16/2013,0,25,10,
3/17/2013,0,26.5,10,
3/18/2013,0,26.5,8.4,
3/19/2013,0,26.5,9.2,
3/20/2013,0,27.4,9,
3/21/2013,0,26,8.4,
3/22/2013,0,26,11,
3/23/2013,0,25,9.4,
3/24/2013,0,25.6,9.2,
3/25/2013,0,26,9,
3/26/2013,0,26,9.8,
3/27/2013,0,25,9.2,
3/28/2013,0,26,8.4,
3/29/2013,0,24.5,8.5,
3/30/2013,0,26,6.6,
3/31/2013,0,,,
4/1/2013,0,26,4.8,
4/2/2013,0,25.6,6.8,
4/3/2013,0,26,8.5,
4/4/2013,0,26,10.2,
4/5/2013,0,26.2,11,
4/6/2013,0,27.2,10,
4/7/2013,0,27.4,9.5,
4/8/2013,0,27,8.4,
4/9/2013,0,28.2,8.5,
4/10/2013,0,28.5,9,
4/11/2013,0,27.5,8.6,
4/12/2013,0,26.5,10,
4/13/2013,0,26,10,
4/14/2013,0,27.2,10.2,
4/15/2013,5.5,27,10.4,
4/16/2013,1.5,26.5,10.6,
4/17/2013,2.5,26.5,,
4/18/2013,0,26.5,10.2,
4/19/2013,0,25,10.2,
4/20/2013,0,25.5,10.2,
4/21/2013,22.8,26.5,11.5,
4/22/2013,0,24,,
4/23/2013,0,26.5,,
4/24/2013,0,27,9,
4/25/2013,0,27,11.4,
4/26/2013,0,27,10.4,
4/27/2013,0,27.2,10.5,
4/28/2013,0,27,10,
4/29/2013,0,27,6.5,
4/30/2013,0,27,10.7,
5/1/2013,0,25,9.8,
5/2/2013,0,23,11,
5/3/2013,0,24.8,10.6,
5/4/2013,0,23.5,13.2,
5/5/2013,0,24.5,14,
5/6/2013,0,27.2,11.6,
5/7/2013,0,25.6,11,
5/8/2013,0,26.5,10.6,
5/9/2013,0,26.5,10.6,
5/10/2013,0,27,11.2,
5/11/2013,1.5,26.5,14,
5/12/2013,22,26,15.5,
5/13/2013,10.5,24.5,14,
5/14/2013,26,24.6,12.8,
5/15/2013,0,24,11.5,
5/16/2013,0,25,10.8,
5/17/2013,0,26.5,11.6,
5/18/2013,5.5,26.5,13,
5/19/2013,3,26.5,10,
5/20/2013,0,24.5,10.6,
5/21/2013,0,24.5,9,
5/22/2013,0,24.5,10.5,
5/23/2013,0,26,10.6,
5/24/2013,0,26,11.5,
5/25/2013,0,26.2,11.6,
5/26/2013,14,26,11.5,
5/27/2013,0,26,10.4,
5/28/2013,0,26.5,11.5,
5/29/2013,0,27,9.8,
5/30/2013,0,27.5,12,
5/31/2013,0,28,10.5,
6/1/2013,0,26,8,
6/2/2013,0,27,5.4,
6/3/2013,0,27,11.2,
6/4/2013,0,28.5,10.4,
6/5/2013,0,28.5,6.8,
6/6/2013,0,28,10.5,
6/7/2013,0,27.5,10,
6/8/2013,0,26.5,10.6,
6/9/2013,11.5,26.5,9.8,
6/10/2013,0,26.5,9,
6/11/2013,26,26,10,
6/12/2013,21.5,25,8,
6/13/2013,0,24,,
6/14/2013,8,24.5,10,
6/15/2013,14.5,25,10.2,
6/16/2013,0,24.2,9.2,
6/17/2013,0,25.2,8.6,
6/18/2013,0,25.4,12,
6/19/2013,0,24,11,
6/20/2013,0,20.6,8.6,
6/21/2013,28.5,20.5,7.6,
6/22/2013,4.2,20.2,11,
6/23/2013,11.5,20,10.2,
6/24/2013,38,20.4,11,
6/25/2013,9,20.2,10.4,
6/26/2013,8,21,11.4,
6/27/2013,34,21.5,10.5,
6/28/2013,42.5,21.2,9,
6/29/2013,16,22.8,8.5,
6/30/2013,7.5,22,7.8,
7/1/2013,10.5,21.5,8,
7/2/2013,26,21.6,8.8,
7/3/2013,10,21.4,12.5,
7/4/2013,37.5,20.6,8,
7/5/2013,6,20,8.5,
7/6/2013,15.5,21,9,
7/7/2013,2.5,20.5,8.5,
7/8/2013,32.6,21.5,10,
7/9/2013,5.6,22,12,
7/10/2013,12.5,21.4,10.5,
7/11/2013,15.7,21,10.5,
7/12/2013,6.7,21.2,10.8,
7/13/2013,5.9,20.8,10,
7/14/2013,3.4,21.2,10.2,
7/15/2013,4.2,20.5,10.5,
7/16/2013,26.2,20,10.2,
7/17/2013,2.3,19.5,9.5,
7/18/2013,16.5,19,10.5,
7/19/2013,1.3,19.5,10,
7/20/2013,12,20,9.5,
7/21/2013,38.6,20.2,9.2,
7/22/2013,1.5,20.4,9.5,
7/23/2013,26.5,20.6,10.5,
7/24/2013,18,21,9.8,
7/25/2013,27,20.5,7.2,
7/26/2013,10.5,19.5,11.8,
7/27/2013,18.5,19.2,9.5,
7/28/2013,1.3,20.6,9.8,
7/29/2013,2.4,17.6,11,
7/30/2013,5.2,21.5,10.5,
7/31/2013,8.6,18.5,10.5,
8/1/2013,13.5,18,10.5,
8/2/2013,3.6,21,9.5,
8/3/2013,12.7,20,9.2,
8/4/2013,20.5,19,8.5,
8/5/2013,6.7,17.6,9.6,
8/6/2013,4.5,18,10,
8/7/2013,3.2,17,10.4,
8/8/2013,17,20.5,8,
8/9/2013,27.4,20.2,10,
8/10/2013,1.5,18.5,10.5,
8/11/2013,8.5,19.5,10,
8/12/2013,9,19,10.5,
8/13/2013,38,20,9.2,
8/14/2013,3.7,19.5,11.6,
8/15/2013,23,19.5,10.5,
8/16/2013,5.5,18.8,11.5,
8/17/2013,6,17,10.4,
8/18/2013,18.5,20.5,9,
8/19/2013,2,20.5,9.4,
8/20/2013,5.5,17.8,10.4,
8/21/2013,1,18,10,
8/22/2013,30.5,20,9.2,
8/23/2013,6.5,19,7,
8/24/2013,0,19.5,10.8,
8/25/2013,7,19.8,7.2,
8/26/2013,1.5,20,10.8,
8/27/2013,8.5,19,8.5,
8/28/2013,6,19.5,8.4,
8/29/2013,10.5,20,10.5,
8/30/2013,1.5,19.5,10,
8/31/2013,7.5,20,10.5,
9/1/2013,5,20,10,
9/2/2013,30,20.5,9.8,
9/3/2013,6.2,19.5,9.5,
9/4/2013,17.5,20.5,11.2,
9/5/2013,8,21.2,11.6,
9/6/2013,4.5,21,9.5,
9/7/2013,8.5,20,5.5,
9/8/2013,26.5,20.5,7.4,
9/9/2013,14,20.6,9,
9/10/2013,0,17.5,11.5,
9/11/2013,1.5,20.5,8.2,
9/12/2013,0,21,10,
9/13/2013,0,21.5,9.8,
9/14/2013,0,20.4,10.8,
9/15/2013,25.5,21.5,10.5,
9/16/2013,5,21.6,10.8,
9/17/2013,0,21.5,9.4,
9/18/2013,0,21.6,9.2,
9/19/2013,0,22.2,10,
9/20/2013,0,21.5,9,
9/21/2013,0,24,9,
9/22/2013,0,21.6,8.5,
9/23/2013,0,22,8.4,
9/24/2013,0,22.2,9.4,
9/25/2013,0,22.5,7.2,
9/26/2013,1.5,21,10.5,
9/27/2013,12,22.5,9.6,
9/28/2013,30.5,23.5,10,
9/29/2013,25,23,9.5,
9/30/2013,20,21,8,
10/1/2013,18,21,10,
10/2/2013,10.5,22,8,
10/3/2013,0,20.5,9.4,
10/4/2013,0,24,9,
10/5/2013,0,19,10.6,
10/6/2013,0,20,6.2,
10/7/2013,0,22.2,7.8,
10/8/2013,1,19.2,9.5,
10/9/2013,4,19.5,9.2,
10/10/2013,0,20.5,9.8,
10/11/2013,0,22,9,
10/12/2013,0,20.5,8.2,
10/13/2013,20,21,10.5,
10/14/2013,50.5,22,8,
10/15/2013,34,21.5,10,
10/16/2013,1.2,22.5,10.8,
10/17/2013,0,23.5,9.6,
10/18/2013,0,22.5,9.5,
10/19/2013,0,22.5,6.6,
10/20/2013,33,21.5,9.5,
10/21/2013,19,21,8,
10/22/2013,10,22.2,9,
10/23/2013,0,21,11.5,
10/24/2013,0,22,9.2,
10/25/2013,0,22.2,8.5,
10/26/2013,0,21,8.2,
10/27/2013,0,22,8.4,
10/28/2013,0,22.2,8.4,
10/29/2013,0,21.6,8.5,
10/30/2013,0,23.4,8.8,
10/31/2013,0,22.5,7.4,
11/1/2013,0,23,6.8,
11/2/2013,0,23.5,7.6,
11/3/2013,0,23.4,8.4,
11/4/2013,0,23,6.8,
11/5/2013,0,22,8.2,
11/6/2013,0,22.2,8,
11/7/2013,0,24,8.4,
11/8/2013,0,22,8.2,
11/9/2013,0,22.5,9.5,
11/10/2013,8,23.5,8.5,
11/11/2013,0,21,8,
11/12/2013,0,23,7.6,
11/13/2013,0,24,8.2,
11/14/2013,0,21.6,10.8,
11/15/2013,27,23.5,12,
11/16/2013,2.5,22.5,11,
11/17/2013,0,21.5,8.4,
11/18/2013,0,22,9.5,
11/19/2013,0,22.2,8,
11/20/2013,0,22.5,8.8,
11/21/2013,0,23,8.5,
11/22/2013,0,21.6,9.5,
11/23/2013,0,21.2,4.5,
11/24/2013,0,22,7.6,
11/25/2013,0,22.5,7.6,
11/26/2013,0,21.8,7.8,
11/27/2013,0,22,8.2,
11/28/2013,0,22.4,7.8,
11/29/2013,0,22.2,8.2,
11/30/2013,0,24,9.2,
12/1/2013,0,23,8.2,
12/2/2013,0,24.5,7,
12/3/2013,0,24,6.4,
12/4/2013,0,23,6.5,
12/5/2013,0,23.8,6.2,
12/6/2013,0,22,7,
12/7/2013,0,21,5.2,
12/8/2013,0,24,6,
12/9/2013,0,23.5,6.8,
12/10/2013,0,22,6,
12/11/2013,0,21.2,5.8,
12/12/2013,0,21.6,6.4,
12/13/2013,0,24,5,
12/14/2013,0,22,6,
12/15/2013,0,21,6.8,
12/16/2013,0,20.5,8,
12/17/2013,0,21.5,9,
12/18/2013,0,22.2,8.4,
12/19/2013,0,21,7.6,
12/20/2013,0,22,6.5,
12/21/2013,0,23,5,
12/22/2013,0,22.5,5.6,
12/23/2013,0,23,7.5,
12/24/2013,0,24,6.8,
12/25/2013,0,24.5,7.6,
12/26/2013,0,22.2,9,
12/27/2013,0,22,7.5,
12/28/2013,0,23,8,
12/29/2013,0,24,7.4,
12/30/2013,0,23.5,7,
12/31/2013,0,22.6,7.2,
1/1/2014,0,22.4,6.8,
1/2/2014,0,22,7,
1/3/2014,0,23,6.5,
1/4/2014,0,21,7.6,
1/5/2014,0,21.5,7,
1/6/2014,0,22.5,6.4,
1/7/2014,0,20.5,5,
1/8/2014,0,21,9,
1/9/2014,0,21.4,10,
1/10/2014,0,23.5,10.6,
1/11/2014,0,22,9,
1/12/2014,0,24,9.5,
1/13/2014,0,23.5,8.5,
1/14/2014,0,24.5,9,
1/15/2014,0,24,8,
1/16/2014,0,24.5,8.2,
1/17/2014,0,23.5,6.5,
1/18/2014,0,24,8.2,
1/19/2014,0,24.2,7.5,
1/20/2014,0,24.5,8.4,
1/21/2014,0,23.5,8.5,
1/22/2014,0,23.2,9.4,
1/23/2014,0,24,8.5,
1/24/2014,0,24.2,8,
1/25/2014,0,25.5,7,
1/26/2014,0,24,8,
1/27/2014,0,23.5,8.6,
1/28/2014,0,24,9.5,
1/29/2014,0,23.2,9,
1/30/2014,0,24.5,8.4,
1/31/2014,0,25.6,10.5,
2/1/2014,0,25.8,9.6,
2/2/2014,0,24.5,9.2,
2/3/2014,0,24.6,10,
2/4/2014,0,26,9.5,
2/5/2014,0,26.5,10.5,
2/6/2014,0,25.5,9.6,
2/7/2014,0,25.2,8,
2/8/2014,0,24,7.5,
2/9/2014,0,24.5,7,
2/10/2014,0,24.6,9.5,
2/11/2014,0,24.2,5.5,
2/12/2014,0,25,5,
2/13/2014,0,24.4,6,
2/14/2014,0,26,4,
2/15/2014,0,26.2,6.5,
2/16/2014,0,26.5,7,
2/17/2014,0,25,8.2,
2/18/2014,0,,9.5,
2/19/2014,0,24,8.5,
2/20/2014,0,24.5,9.2,
2/21/2014,0,23.5,10.4,
2/22/2014,0,24,10.5,
2/23/2014,0,25.6,9.5,
2/24/2014,0,25,10,
2/25/2014,0,26.5,10.5,
2/26/2014,0,26,12,
2/27/2014,0,26.4,13.5,
2/28/2014,1.5,25.6,13,
3/1/2014,2.5,25.4,10,
3/2/2014,5.5,26.2,12,
3/3/2014,3,26,13,
3/4/2014,0,24,13.5,
3/5/2014,1,23,9,
3/6/2014,2.5,24,7,
3/7/2014,0,24.2,8.2,
3/8/2014,0,24.8,9,
3/9/2014,0,25,11,
3/10/2014,0,24.5,11.5,
3/11/2014,0,21,12.2,
3/12/2014,19,22,10,
3/13/2014,4.5,21.5,6,
3/14/2014,0,21.2,9,
3/15/2014,3.5,23.5,8.5,
3/16/2014,21,24,8,
3/17/2014,0,24.5,12,
3/18/2014,0,25,12.5,
3/19/2014,0,25,11,
3/20/2014,0,26,11.2,
3/21/2014,0,25.5,12.5,
3/22/2014,0,25.2,12,
3/23/2014,0,26,11.5,
3/24/2014,0,25.6,11.2,
3/25/2014,0,24.5,10.5,
3/26/2014,0,26.5,10.2,
3/27/2014,0,26,10,
3/28/2014,0,26,10.4,
3/29/2014,0,26.2,10.6,
3/30/2014,0,26.5,11.2,
3/31/2014,0,26.2,9.5,
4/1/2014,0,25.8,11,
4/2/2014,0,21.6,12,
4/3/2014,0,26.2,12.5,
4/4/2014,0,25.6,12,
4/5/2014,0,25.2,12.2,
4/6/2014,0,26.4,11.5,
4/7/2014,0,25.5,11.2,
4/8/2014,0,26.2,11,
4/9/2014,0,25,11.4,
4/10/2014,0,24.6,10.5,
4/11/2014,20,26.2,10,
4/12/2014,4,25.6,10.2,
4/13/2014,0,25.4,10.5,
4/14/2014,3.5,26.5,9.5,
4/15/2014,0,26,9,
4/16/2014,0,26.4,10.6,
4/17/2014,0,25.5,10,
4/18/2014,0,25,11.4,
4/19/2014,0,25.6,9.6,
4/20/2014,3.5,25.2,10,
4/21/2014,0,25.6,8.6,
4/22/2014,0,25.2,9.2,
4/23/2014,0,26,11.5,
4/24/2014,0,26.2,12.5,
4/25/2014,0,24.5,11.2,
4/26/2014,12,25,12.8,
4/27/2014,13.5,24.5,11.6,
4/28/2014,5,23.5,6.4,
4/29/2014,0,22,6.5,
4/30/2014,5.5,24.2,8.5,
5/1/2014,0,24.5,12,
5/2/2014,0,25,10.6,
5/3/2014,0,25.5,10.5,
5/4/2014,0,24.6,12.5,
5/5/2014,20,26,11.5,
5/6/2014,20,25.4,12,
5/7/2014,6.5,25.2,11,
5/8/2014,0,24,12.2,
5/9/2014,0,22.5,12.4,
5/10/2014,0,24.6,12,
5/11/2014,12,23.8,11.4,
5/12/2014,5.5,23.6,11.2,
5/13/2014,12.5,22.5,12,
5/14/2014,8,23,10.2,
5/15/2014,3,24.2,11.6,
5/16/2014,0,24,10,
5/17/2014,0,26.5,12.5,
5/18/2014,5,26.2,7.5,
5/19/2014,0,22.6,11,
5/20/2014,0,24,10.2,
5/21/2014,23,24.2,10,
5/22/2014,3.5,23.6,11.6,
5/23/2014,1,23.4,10,
5/24/2014,9.5,23.8,11.5,
5/25/2014,41,24,10.6,
5/26/2014,21,24.4,10.2,
5/27/2014,2.5,24.6,10.4,
5/28/2014,0,24.5,10.8,
5/29/2014,0,23.5,11,
5/30/2014,0,24,9.8,
5/31/2014,0,23.8,10,
6/1/2014,,24.4,9.8,
6/2/2014,,24.5,9.6,
6/3/2014,,23.6,9.4,
6/4/2014,,23,10,
6/5/2014,,25.2,10.8,
6/6/2014,,25.4,10.2,
6/7/2014,,24.6,10,
6/8/2014,,24.4,11,
6/9/2014,,24,11.6,
6/10/2014,,24.5,10.4,
6/11/2014,,23.6,10.5,
6/12/2014,,24.2,11,
6/13/2014,,24.4,11.2,
6/14/2014,,25,9.5,
6/15/2014,,24.8,9.6,
6/16/2014,,23.5,9.2,
6/17/2014,,23.8,8.6,
6/18/2014,,24.5,10,
6/19/2014,,23.6,11.2,
6/20/2014,,24.5,11.5,
6/21/2014,,23.4,10.6,
6/22/2014,,24.2,11.4,
6/23/2014,,23,10.4,
6/24/2014,,22.6,9,
6/25/2014,,22.5,9.5,
6/26/2014,,22.6,10.2,
6/27/2014,,22.5,9.8,
6/28/2014,,23.4,10.4,
6/29/2014,,24.4,10,
6/30/2014,,24,8.5,
7/1/2014,13,23.5,11.5,
7/2/2014,9.5,24,12,
7/3/2014,3.5,22.5,11.5,
7/4/2014,12,23,11.4,
7/5/2014,0,22.6,9.5,
7/6/2014,0,23.2,10.5,
7/7/2014,0,24.4,10.2,
7/8/2014,28,23.5,8.5,
7/9/2014,1.5,23.4,11.2,
7/10/2014,3.5,22,11,
7/11/2014,42.5,21.6,10,
7/12/2014,4,21.4,10.5,
7/13/2014,26.5,22.4,9.5,
7/14/2014,0,21.8,9,
7/15/2014,5,21.6,12,
7/16/2014,1,21.4,10.6,
7/17/2014,0,20.5,10.2,
7/18/2014,3,20,10.4,
7/19/2014,26,20.2,10.6,
7/20/2014,36,22,11.4,
7/21/2014,3.5,22.5,11.5,
7/22/2014,6,21.8,10.2,
7/23/2014,0,21.2,9,
7/24/2014,35,21,11.5,
7/25/2014,25,20.6,11.6,
7/26/2014,21,20.4,10.5,
7/27/2014,0,20.8,10.2,
7/28/2014,7,21.5,9.6,
7/29/2014,11,22.2,10.2,
7/30/2014,6.5,22,11.2,
7/31/2014,13,20.5,11.5,
8/1/2014,13.5,20.2,10.4,
8/2/2014,3.6,20,10,
8/3/2014,12.7,19.6,10.5,
8/4/2014,20.5,19.5,10.8,
8/5/2014,6.7,20.4,9.6,
8/6/2014,4.5,19.4,9.4,
8/7/2014,3.2,19,10.2,
8/8/2014,17,19.8,9.5,
8/9/2014,27.4,20,11.2,
8/10/2014,1.5,19.6,11,
8/11/2014,8.5,20.2,8.6,
8/12/2014,9,20.5,10.2,
8/13/2014,38,19,10,
8/14/2014,3.7,20.5,10.4,
8/15/2014,23,20.4,9.5,
8/16/2014,5.5,20.6,10.6,
8/17/2014,6,20.2,11.2,
8/18/2014,18.5,19.6,11.6,
8/19/2014,2,19.4,9.8,
8/20/2014,5.5,19.8,8.5,
8/21/2014,1,19.2,9,
8/22/2014,30.5,21,9.5,
8/23/2014,6.5,21.6,10.6,
8/24/2014,0,21.2,11.4,
8/25/2014,7,20.6,10.5,
8/26/2014,1.5,21.5,10,
8/27/2014,8.5,19,10.4,
8/28/2014,6,19.2,9.5,
8/29/2014,10.5,19.4,10.2,
8/30/2014,1.5,19.6,10,
8/31/2014,7.5,21,11,
9/1/2014,15,20.2,11.6,
9/2/2014,0,20.6,9.8,
9/3/2014,0,21.2,11.6,
9/4/2014,0,20,12,
9/5/2014,18,20.4,11.5,
9/6/2014,26,20.8,12.2,
9/7/2014,8,19.6,11.4,
9/8/2014,9,20.2,10.4,
9/9/2014,36,19.4,8,
9/10/2014,0,18.5,9.6,
9/11/2014,8.5,22.5,9,
9/12/2014,15.5,22,8,
9/13/2014,11,21.6,7,
9/14/2014,0,21.2,9.6,
9/15/2014,16,23,7.6,
9/16/2014,1,21.3,10.2,
9/17/2014,10,20.2,6.6,
9/18/2014,0,20.6,8.6,
9/19/2014,0,21,9.6,
9/20/2014,0,21.5,8.5,
9/21/2014,0,20.8,9,
9/22/2014,0,21.5,8.8,
9/23/2014,0,22,8.6,
9/24/2014,5,22.2,9,
9/25/2014,0,21.5,8,
9/26/2014,6.5,22.6,9.8,
9/27/2014,10,22.2,10.5,
9/28/2014,0,20.5,9.4,
9/29/2014,0,21.6,9.2,
9/30/2014,0,22.2,9,
10/1/2014,0,22,10.6,
10/2/2014,53,20,10.5,
10/3/2014,0,20.2,11.2,
10/4/2014,0,19.2,10,
10/5/2014,0,20,10.6,
10/6/2014,0,20.4,10.2,
