date,PRECP,TMIN,TMEAN,DISCH,SEDM
2009-01-31,1.236880818,8.022509722,15.79578961,10.40527856,-314.3553247
2009-02-28,1.434701997,10.07085661,16.72744461,8.028680454,636.9765396
2009-03-31,0.243716214,10.86393968,17.7933887,4.748800212,-15.86848848
2009-04-30,0.407362626,11.37866589,18.34897297,-4.327363019,-125.370832
2009-05-31,0.349065966,11.27759285,18.35634839,0.522154819,25.35634605
2009-06-30,3.155971832,11.05387132,17.4618365,4.6628541,125.0400661
2009-07-31,3.652079191,10.87870588,15.52591165,108.18682,62055.69022
2009-08-31,3.513828055,10.3524529,14.66083023,143.9681292,47469.04257
2009-09-30,4.863289284,9.544207744,15.15278789,87.25851904,21088.6937
2009-10-31,0.873629747,8.834878325,15.35625375,14.90650997,203.8276716
2009-11-30,0.234606611,8.055463794,15.26580077,5.76430752,573.6050435
2009-12-31,-0.261320372,8.166840134,15.51812789,12.53246908,-109.1799439
2010-01-31,0.178498029,8.24845923,15.94702884,6.566177269,-276.3491255
2010-02-28,0.255663521,9.557649743,16.33361415,5.187351626,507.2383843
2010-03-31,0.341825983,8.712703828,16.49758007,-2.139201996,-15.68655708
2010-04-30,0.385817978,6.918653892,16.48998722,1.27484454,-111.4812473
2010-05-31,0.377290897,11.31256558,14.45149597,0.400907353,23.54621325
2010-06-30,9.338547304,9.018368446,15.88147631,44.08529695,1429.446416
2010-07-31,8.745981877,9.5563832,14.44778468,99.81752903,57100.61742
2010-08-31,7.706248235,9.617515894,14.22329344,90.60245031,26726.17794
2010-09-30,4.703026766,9.292932986,15.16338961,57.39960446,14065.12229
2010-10-31,2.764362413,8.949117295,15.34371589,38.35487675,824.5716415
2010-11-30,3.26883579,8.26029141,14.90233163,27.8090378,457.5320684
2010-12-31,2.875757279,8.077510973,15.0320562,35.10930889,656.7331789
2011-01-31,1.987767483,8.43877113,15.65870058,26.31757659,7.844887694
2011-02-28,1.123512973,8.987462906,16.32344285,0.333237235,210.9819486
2011-03-31,2.239422354,9.802537827,17.10515856,19.19742337,736.4345959
2011-04-30,0.029349008,9.866893337,17.07160392,0.093756501,-350.3405473
2011-05-31,2.370663418,8.809829141,16.10497014,15.48460939,455.031467
2011-06-30,3.254301548,8.676402389,15.20817636,35.6420175,1246.879179
2011-07-31,1.23424495,8.374606018,14.38739963,51.80657866,29606.02254
2011-08-31,2.594658727,9.806080196,14.18218048,68.32731041,15713.28745
2011-09-30,1.405890833,8.767722055,14.84193764,45.89365045,11094.99897
2011-10-31,1.290462485,8.191203675,15.0318911,21.30534789,457.913443
2011-11-30,0.604292429,7.889332183,14.62862963,30.21433539,553.1487978
2011-12-31,2.262489521,7.758033475,14.88536204,23.49522886,386.7525701
2012-01-31,0.674472154,8.002367405,15.72247341,5.624967715,-119.5121194
2012-02-29,-0.284230984,8.881643323,16.79282033,-1.642238633,164.1995148
2012-03-31,0.257834953,10.58751437,18.14850908,4.513824093,54.44786351
2012-04-30,0.459024144,11.17896264,18.64078705,1.371903812,25.01215421
2012-05-31,2.779643973,11.48612508,18.17036215,2.989708267,97.35454789
2012-06-30,11.24781835,9.916367256,17.14271212,6.18555401,187.2328197
2012-07-31,13.9236902,10.14540353,15.46470104,92.84302367,53210.98152
2012-08-31,10.5479629,9.702150673,14.76741291,92.64441679,21246.48013
2012-09-30,0.790982667,9.027378213,15.38356349,34.89896463,22087.22174
2012-10-31,0.863142217,8.154932717,15.58948073,5.568880657,99.50825377
2012-11-30,0.598866963,8.046009277,15.30495113,5.713996801,133.8664242
2012-12-31,0.507563694,6.692917586,15.72532637,2.342571925,154.3864529
2013-01-31,0.485344945,8.375051214,16.77480309,0.679006821,-411.5875145
2013-02-28,0.168302136,9.229519773,17.56571643,-0.02076962,359.7133991
2013-03-31,0.357983794,10.3210897,18.03234698,-1.56683217,-0.651134542
2013-04-30,0.388749229,9.638373809,18.22935385,0.808911322,-90.27148544
2013-05-31,0.343944755,11.39717656,18.18544111,4.579809327,22.58476229
2013-06-30,9.352819189,9.446493562,17.20778074,31.85060669,1158.727973
2013-07-31,13.27518653,9.90043444,15.16542811,99.69419982,56947.12109
2013-08-31,10.00731482,9.819203373,14.41817328,101.0762693,23089.01447
2013-09-30,8.023917433,9.546743736,15.28939846,65.56728698,15904.30487
2013-10-31,6.356309346,8.833500699,15.48587525,52.85368141,1183.861136
2013-11-30,1.691085277,8.368790062,14.93928487,20.76114147,183.3626846
2013-12-31,-0.458649651,6.934980119,15.12691912,2.784624988,285.2644184
2014-01-31,0.233563144,8.071170129,15.94149967,2.99464915,-239.9718602
2014-02-28,0.262353727,9.09710155,16.74686162,0.736964715,205.7249924
2014-03-31,2.008031966,10.19529688,17.56715497,2.387722894,66.38464713
2014-04-30,0.389947202,10.82423659,17.90888864,0.937954046,-52.18279094
2014-05-31,6.226603497,10.60490432,17.68820604,28.12022623,852.8252251
2014-06-30,1.530571564,10.46660805,17.05511301,8.908236995,288.8458056
2014-07-31,11.10024032,10.43278735,15.97290976,74.32922734,42987.6408
2014-08-31,10.20782901,10.14642958,15.3466564,92.84117298,19190.5822
2014-09-30,5.877519573,9.720315635,15.3843573,61.36318313,14889.0962
2014-10-31,3.588071205,9.102902754,15.21851407,44.61407617,912.9621054
2014-11-30,0.251429449,8.157615341,14.84484829,18.63765662,468.6051229
2014-12-31,2.148787817,8.029082079,15.06746729,26.5821538,347.8560058
2015-01-31,0.587510697,7.550657312,15.77304106,8.239520994,-131.9350042
2015-02-28,0.040726296,9.927385725,16.94835559,-0.670847087,222.7025409
2015-03-31,-0.152977517,11.19438002,18.68663763,-3.585168416,-0.724982765
2015-04-30,1.124984469,11.81469881,19.06250269,4.73683127,-45.96055389
2015-05-31,3.414808661,11.36044097,17.8613048,22.04057888,700.3208108
2015-06-30,7.076308366,10.96371967,16.72883849,52.315685,1680.473736
2015-07-31,5.988760197,10.84362753,15.66064985,66.92011959,38291.70881
2015-08-31,13.27823736,10.27887002,15.1584239,105.7200974,32486.19369
2015-09-30,6.699068352,9.31164016,15.50220339,64.46328818,19018.85263
2015-10-31,3.413879024,8.83354202,15.57720251,25.82079123,412.1799389
2015-11-30,3.014627435,8.844152106,15.19419323,30.43095947,1085.566404
2015-12-31,1.587207372,8.751836243,15.36155296,37.47024695,178.4300077
2016-01-31,0.534286054,7.208633362,14.84883274,9.760874125,-191.6918899
2016-02-29,0.067640591,9.106196873,16.88845472,-1.149202105,416.7799466
2016-03-31,0.00667546,11.57468585,19.27787061,1.105109042,-15.05983608
