date,PRECP,TMIN,TMEAN,DISCH,SEDM
9/30/2009,4.87,9.573333333,15.41,87.4389,21129.982
10/31/2009,0.948387097,8.616129032,14.94032258,14.7117,309.5162786
11/30/2009,0,8.266666667,15.67,5.59588615,99.47641171
12/31/2009,0,8.041935484,15.29516129,11.11954509,161.396016
1/31/2010,0,8.25483871,15.43225806,11.21158175,161.9940818
2/28/2010,0.3481,9.6,16.99821429,0.3481,5.006725085
3/31/2010,0.3481,8.719354839,16.75967742,0.3481,7.732645836
4/30/2010,0.3481,6.893333333,15.85,0.3481,9.410052126
5/31/2010,0.3481,11.28949693,14.52580645,0.3481,10.45856659
6/30/2010,9.353333333,8.906666667,16.09833333,44.49819829,1417.328133
7/31/2010,8.815675754,9.967741935,14.4483871,99.70252218,57103.19277
8/31/2010,7.886166472,9.258333333,14.20497312,90.30564168,26723.39658
9/30/2010,4.046666667,9.293333333,14.885,58.24342277,14074.77078
10/31/2010,3.569372796,9.035483871,15.47741935,37.61537251,791.3816973
11/30/2010,2.608438736,8.326666667,15.245,27.82840331,494.6972884
12/31/2010,3.138586176,8.009677419,14.81935484,35.3138202,512.5668222
1/31/2011,2.492700575,8.374193548,15.32096774,26.25809741,379.398418
2/28/2011,0.3481,8.967857143,16.83392857,0.3481,5.006725085
3/31/2011,2.336047222,10.09677419,16.72096774,19.24734145,427.557813
4/30/2011,0.3481,9.626666667,17.34,0.3481,9.410052126
5/31/2011,2.157894737,8.729032258,15.97741935,14.56185955,437.5069742
6/30/2011,3.424552334,8.823333333,15.36,36.45069564,1161.004229
7/31/2011,1.251612903,8.358064516,14.05645161,51.70546756,29613.5666
8/31/2011,2.738709677,9.65483871,14.49354839,68.18999713,15723.57083
9/30/2011,0.61,9.12,14.68666667,45.94896045,11103.76168
10/31/2011,2.003306735,7.764516129,15.00806452,22.00633473,462.986523
11/30/2011,0.626666667,8.306666667,14.88,28.15245887,500.4579282
12/31/2011,2.269936276,7.509677419,14.71935484,26.05210613,378.1365249
1/31/2012,0,7.932258065,15.53870968,3.398439634,49.10342896
2/29/2012,0.3481,9.065517241,17.04827586,0.3481,5.006725085
3/31/2012,0.241935484,10.37741935,18.02419355,2.683451613,59.60982746
4/30/2012,0.29,11.24,18.54,2.489433333,67.29588459
5/31/2012,2.8,11.62903226,18.60322581,3.075645161,92.40689374
6/30/2012,11.26666667,10.06,16.745,5.7345,182.6516239
7/31/2012,13.93225806,9.84516129,15.51935484,92.9093135,53212.47971
8/31/2012,10.53870968,9.722580645,14.89032258,92.13473843,21244.8621
9/30/2012,0.773333333,9.236666667,15.18333333,36.38469832,8792.517065
10/31/2012,0.806451613,7.909677419,15.66129032,3.40397034,71.61539673
11/30/2012,0.833333333,8.1,15.58333333,8.495924873,151.0295417
12/31/2012,0.3481,6.887096774,15.49677419,0.3481,5.052540614
1/31/2013,0.3481,7.996774194,16.61451613,0.3481,5.02963285
2/28/2013,0.3481,9.542857143,17.78392857,0.3481,5.006725085
3/31/2013,0.3481,10.26333333,17.99666667,0.3481,7.732645836
4/30/2013,0.3481,9.522222222,18.06944444,0.3481,9.410052126
5/31/2013,0.3481,11.49354839,18.59193548,0.3481,10.45856659
6/30/2013,9.356666667,9.54137931,16.86568966,36.02671689,1147.499929
7/31/2013,13.25806452,9.896774194,15.17096774,99.44004974,56952.86543
8/31/2013,10.02580645,9.729032258,14.48064516,100.1055554,23082.81063
9/30/2013,8.04,9.426666667,15.345,65.82264755,15906.32267
10/31/2013,6.490322581,8.938709677,15.2516129,53.75282279,1130.894028
11/30/2013,1.25,8.386666667,15.45333333,18.04215989,320.7301359
12/31/2013,0,6.883870968,14.76612903,5.32624625,77.30846165
1/31/2014,0,8.196774194,15.75483871,2.394205443,34.59343391
2/28/2014,0.3481,8.9,17.03518519,0.3481,5.006725085
3/31/2014,2.016129032,10.45806452,17.56774194,3.068850744,68.1710311
4/30/2014,0.3481,10.49666667,17.85166667,0.3481,9.410052126
5/31/2014,6.258064516,10.97419355,17.60806452,28.12201135,844.9179209
6/30/2014,1.509651852,10.16333333,17.05,8.838686084,281.5241724
7/31/2014,11.06451613,10.59677419,16.25806452,75.04871398,42983.07693
8/31/2014,10.02580645,10.16451613,15.0983871,92.05485917,19195.51114
9/30/2014,6.516666667,9.47,15.28333333,61.67387448,14903.75402
10/31/2014,3.032258065,9.306451613,15.28064516,44.55973633,937.4826677
